invert,sepia,saturate,hue-rotate,brightness,contrast
16,20,6931,97,99,106
18,31,3356,91,97,105
16,65,2436,98,96,107
14,91,2202,103,95,106
16,47,3129,99,96,106
17,82,1358,91,101,107
19,45,2143,90,96,105
17,53,2993,94,96,106
15,44,4560,108,98,104
14,91,2624,108,93,104
22,25,3626,89,93,105
14,90,2359,103,99,104
20,49,2265,94,95,105
19,81,1326,91,97,106
18,98,1190,93,101,104
17,73,2577,93,95,104
13,98,2953,107,100,105
12,68,5543,97,103,104
16,57,3829,98,95,103
13,99,3003,107,101,104
20,78,1788,100,93,102
24,29,3420,91,93,103
20,83,1624,98,93,103
13,86,4729,94,94,102
17,91,2272,100,98,107
18,92,2283,104,92,103
21,24,6669,107,91,101
25,60,1680,91,93,110
20,78,1713,96,100,104
19,90,2200,103,94,108
17,57,4583,98,96,102
18,85,2220,104,101,104
19,68,2215,97,107,107
16,94,6164,103,90,104
16,77,3296,104,104,107
18,48,4449,108,101,102
16,99,5684,95,97,106
17,96,7194,104,96,104
20,85,1822,101,102,107
19,72,5504,98,91,107
15,84,6127,107,93,107
16,77,6666,104,95,106
14,69,5498,112,102,106
23,98,1409,96,97,104
21,92,2074,104,95,106
24,25,6527,101,96,102
18,99,2681,95,102,104
20,92,5135,117,89,104
26,89,1209,90,97,103
24,80,6920,98,100,107
21,91,1936,105,102,105
19,95,5318,118,93,106
28,93,1217,91,92,103
18,100,4196,101,100,105
24,72,2042,101,101,104
19,93,5388,118,97,104
24,94,1674,94,99,105
23,100,1902,98,98,108
25,87,1582,97,102,104
23,88,4191,122,91,104
21,100,3890,106,98,105
28,92,1354,91,95,108
22,100,2894,99,98,104
23,93,2980,98,97,106
24,100,2681,105,93,107
24,68,2948,95,100,106
25,97,1825,98,97,104
22,69,5643,124,99,103
26,77,4870,123,95,105
27,67,5216,116,96,107
27,97,2550,110,92,103
26,84,3006,96,99,105
48,95,5924,96,97,104
31,99,1219,92,94,105
38,33,7414,93,94,102
31,91,3871,107,97,103
30,99,1935,100,92,107
29,83,2664,111,94,107
31,89,1619,95,93,104
30,100,1286,92,101,107
34,54,6835,95,106,103
28,88,2657,106,99,104
22,100,2719,115,105,103
25,100,2385,107,101,110
33,97,1474,95,93,102
53,89,7078,103,107,102
32,58,3759,92,103,105
29,100,2095,104,100,105
33,57,3970,105,99,109
39,35,3335,92,93,106
36,90,1436,93,93,104
36,98,1463,93,92,111
39,96,1655,91,91,107
38,44,3396,95,97,103
36,98,1143,90,94,107
32,76,2314,102,102,106
37,96,1978,94,97,104
41,46,4594,97,99,106
72,75,7500,99,100,105
40,99,2495,93,98,107
37,71,2250,95,100,104
41,90,2247,91,98,104
52,52,7499,100,103,106
39,98,931,86,94,112
37,83,2103,95,102,104
39,100,994,88,95,108
42,91,1813,88,95,110
41,57,2037,91,98,109
43,66,3194,92,101,107
51,72,4409,91,101,107
48,59,3783,89,98,110
36,99,1340,93,102,107
56,68,4800,89,99,110
38,89,1354,91,102,106
46,97,2569,88,100,111
57,99,3748,88,99,109
41,89,1207,87,98,114
48,95,3236,91,103,110
40,84,1297,89,100,115
58,86,4373,89,101,112
46,53,1572,85,98,110
46,82,2602,89,103,110
48,75,3879,93,107,109
41,96,1401,88,103,112
38,89,1272,90,107,106
46,65,2950,89,106,109
50,76,3455,89,105,112
64,54,7129,89,107,111
53,62,4202,88,104,114
42,70,1765,88,106,112
63,65,5864,88,106,114
46,24,7076,91,113,107
41,85,1823,90,110,110
40,97,962,87,105,115
63,86,4572,87,106,115
52,47,4863,88,108,114
45,32,5397,91,116,106
52,99,3514,89,113,110
48,79,2838,87,108,115
43,86,1697,87,108,115
55,97,3300,86,107,117
43,99,1180,85,105,119
46,86,2274,88,109,118
40,99,1540,89,113,114
52,53,4919,89,113,115
46,82,2640,90,113,116
45,75,1518,85,108,119
40,55,2438,93,120,111
53,99,2847,85,109,120
47,76,2686,87,113,117
56,42,6614,89,115,116
51,95,3097,87,115,115
63,85,4362,86,111,119
52,46,4680,87,114,117
48,90,2232,85,112,119
62,90,4239,86,113,119
48,94,2423,87,115,118
44,92,1718,87,115,119
49,86,2497,87,112,122
45,52,1718,87,113,124
58,90,3806,86,116,118
50,99,2794,88,117,119
51,99,2681,86,115,121
42,95,1536,88,119,119
67,100,4176,85,114,122
44,87,1683,87,117,119
46,94,1418,85,112,126
53,55,4335,87,120,119
56,80,3617,86,115,124
44,91,1856,89,118,123
66,94,4347,85,116,123
53,58,3725,86,118,122
58,51,6039,88,125,116
64,86,4700,87,122,120
59,76,4808,89,126,116
60,48,5535,87,116,128
64,90,3926,83,115,127
50,85,2377,85,118,125
58,89,3306,84,115,128
62,58,4367,84,110,136
65,94,4423,87,123,121
56,34,5917,82,121,128
71,62,6672,85,126,120
0,84,7484,313,112,98
3,26,7099,139,103,110
4,56,307,21,101,107
4,84,295,51,99,109
2,100,5333,99,95,108
7,23,1860,39,103,118
3,23,5345,63,103,105
2,11,6346,47,96,104
6,15,3130,76,101,107
2,40,4375,97,96,102
3,28,3108,85,95,103
6,10,5656,62,100,109
4,84,1774,100,95,110
5,28,1538,75,95,104
2,51,6568,132,105,101
9,35,727,68,91,113
3,27,6949,115,99,102
7,38,1591,87,102,110
3,69,3000,93,103,102
8,77,923,66,91,111
6,55,1371,95,101,107
3,48,7145,132,94,104
5,84,1751,89,98,103
6,54,3766,80,99,109
8,20,3368,81,97,105
8,36,2860,88,94,107
7,66,1806,95,89,105
6,68,2071,90,95,103
7,89,1438,93,94,104
9,13,5298,84,101,105
10,70,711,72,103,110
8,79,1446,91,99,105
8,56,2062,86,97,106
5,82,4264,92,93,103
9,53,2208,87,92,103
7,43,4876,118,91,103
12,25,1549,71,98,108
12,54,1040,75,92,108
8,46,5227,108,95,109
12,17,4532,86,94,106
9,64,2320,93,98,105
8,34,5568,116,92,102
10,90,1881,95,90,105
11,68,1788,92,95,107
10,44,3470,98,92,105
10,23,7202,116,96,106
12,83,1127,91,93,106
9,79,2750,106,96,103
14,31,2330,82,98,108
14,18,4730,89,95,105
15,15,3544,79,99,107
11,42,3154,102,100,106
9,93,2143,112,96,102
12,51,2997,92,95,107
13,78,1653,98,91,106
15,31,2656,87,97,105
14,57,1612,87,97,106
10,88,2226,95,104,105
13,47,3295,97,97,104
15,47,2419,89,93,109
14,85,1286,89,99,105
11,34,7333,116,93,107
13,29,5509,97,103,104
16,19,5719,90,98,103
11,41,5112,120,102,107
17,28,3986,95,95,108
15,20,6731,99,100,106
12,74,2339,97,103,104
16,76,1161,85,101,106
14,28,6610,98,94,103
17,22,5333,95,99,107
13,72,2415,105,100,105
8,65,7359,114,93,102
19,20,4764,90,94,104
15,61,2816,101,99,107
15,38,4600,99,96,104
12,64,4154,111,96,104
17,32,5028,96,92,105
18,69,1568,92,96,106
14,72,2935,103,101,109
18,68,2180,97,93,109
16,36,4851,104,98,105
18,75,1418,91,100,105
17,48,3355,94,101,104
21,53,1548,86,98,105
17,45,4387,98,96,104
16,78,2287,96,98,102
16,46,4822,103,93,106
19,33,4738,104,95,104
16,79,3061,99,93,105
12,86,4978,93,98,102
13,92,3770,97,97,103
20,85,1697,98,90,103
23,67,1296,87,96,106
19,62,2320,92,100,104
22,77,1444,91,95,105
10,98,5883,96,96,106
21,84,1367,93,97,108
13,62,6615,91,101,106
15,98,2844,113,96,101
15,92,3604,95,93,106
19,100,1874,105,93,102
19,46,4253,103,100,106
22,41,3164,97,99,103
18,93,2085,96,104,106
20,81,2303,103,94,107
21,81,2249,99,94,108
15,75,3670,106,105,105
19,75,2757,98,97,108
21,85,1920,102,97,105
21,57,3353,98,95,104
17,98,2392,103,102,105
19,96,3143,97,89,104
17,92,2761,102,102,102
22,53,3356,107,94,102
16,88,5734,98,99,105
15,100,6650,117,95,103
26,21,6578,100,96,105
22,84,2258,97,97,108
21,78,2612,102,96,104
23,66,2594,97,98,105
22,77,3363,90,92,108
31,65,1577,90,89,106
24,86,1991,105,91,107
19,97,3780,104,95,101
24,98,1785,95,96,102
25,95,1413,93,98,104
28,82,1261,90,98,106
26,30,4827,95,102,102
23,71,4001,101,94,105
20,99,4805,116,97,103
29,96,1072,89,97,106
19,75,6939,124,100,105
31,99,1032,88,90,107
20,96,4167,119,97,104
26,98,1820,95,94,102
20,66,5182,113,100,103
30,92,1238,91,96,106
25,68,7236,113,102,105
25,90,2623,96,97,102
24,100,4616,118,100,104
23,81,4544,121,99,103
48,87,6346,104,94,104
28,90,2446,101,93,110
29,43,3800,104,95,101
26,61,3873,102,99,103
32,97,1011,88,98,108
24,73,4234,118,101,103
30,69,4090,101,99,102
33,37,6444,110,94,106
36,64,6440,113,99,103
30,63,5004,116,99,101
28,100,1950,104,96,108
30,94,2759,94,100,102
29,85,2760,96,101,102
31,96,1514,98,95,108
30,100,2148,105,97,103
28,74,2759,108,100,108
39,30,5871,96,95,107
36,59,1570,88,101,107
35,94,3021,94,100,105
33,99,1144,91,100,108
52,73,5015,93,93,102
38,97,4118,109,101,106
40,39,7005,107,98,110
32,99,1228,93,103,107
38,99,1077,89,91,107
33,98,1183,91,102,104
38,96,1294,90,93,107
33,100,2226,102,102,103
31,100,1524,97,102,106
40,86,2121,93,97,103
39,95,2379,94,98,107
35,79,1611,92,101,103
38,77,2256,93,101,103
39,96,2600,96,101,106
35,98,2210,100,103,108
47,46,4254,91,97,109
36,98,1229,91,100,106
37,98,1462,92,100,107
40,89,2305,93,101,107
45,80,4280,95,107,104
39,94,1038,88,97,110
43,50,4388,93,106,103
40,87,1947,91,102,107
48,37,4649,89,99,112
38,94,1199,90,102,108
41,92,1147,88,98,108
41,86,1834,89,103,109
55,71,4726,90,103,105
40,97,1486,89,103,108
39,64,1776,90,106,107
38,99,1200,89,105,110
38,99,1076,89,104,109
40,100,1545,90,105,109
40,93,1399,89,104,113
45,95,2056,88,102,113
43,45,1970,88,105,108
46,39,2694,86,101,118
49,94,2730,87,103,113
61,65,6034,90,109,109
39,91,1332,89,109,110
51,42,6142,90,110,111
39,95,1629,90,111,110
47,90,3047,90,111,111
44,68,2116,88,107,115
42,85,1064,86,104,116
41,82,1468,88,109,112
42,92,1617,87,108,116
42,96,947,85,104,118
53,83,3447,88,108,114
45,47,2011,86,106,118
46,46,4025,90,114,111
56,63,4933,88,112,112
52,86,3351,88,109,118
59,73,5032,90,113,116
47,46,2311,85,107,120
51,25,5314,86,107,122
47,33,3533,86,110,118
43,88,2158,91,114,114
57,38,7127,88,114,115
71,57,6007,82,103,126
42,85,1597,87,114,116
50,96,2735,87,111,119
42,93,1349,87,114,117
46,69,2064,86,113,118
50,66,2710,86,110,122
52,94,2790,85,112,120
56,90,2411,81,103,129
47,71,2638,89,114,121
47,85,2986,92,119,117
57,55,4706,86,113,121
64,54,6268,87,114,122
41,96,1038,87,116,120
46,85,1066,83,107,130
47,49,2944,87,119,117
50,43,3715,86,117,119
51,84,2313,84,112,125
55,77,3804,88,119,119
54,75,2993,84,114,123
46,67,1484,85,114,124
44,85,1223,87,114,128
80,60,7285,84,114,129
48,88,2613,88,120,121
76,88,6110,77,124,116
57,91,3864,87,123,118
62,92,4240,86,122,119
47,81,2375,88,123,120
62,62,5766,88,125,118
62,28,6843,81,110,133
66,51,6692,85,122,121
51,90,2936,85,130,127
52,54,2988,84,118,125
47,89,1493,84,120,118
53,89,3294,89,125,120
0,86,0,196,89,105
5,71,2174,123,89,116
6,65,350,85,92,115
5,54,582,96,88,113
1,52,1144,89,99,101
3,14,6398,108,94,106
1,100,3989,86,100,104
3,35,3149,95,95,103
5,53,675,75,92,107
4,14,7265,91,89,104
6,35,1221,68,95,110
3,24,4633,94,101,102
4,20,7011,84,98,104
5,72,898,93,95,108
4,56,3824,124,96,109
7,10,6902,81,101,110
8,16,2669,78,93,109
7,38,1870,95,95,109
7,42,1158,85,102,108
7,94,612,71,96,107
7,14,5930,98,102,107
7,45,2235,94,92,106
6,19,7349,85,96,105
5,75,1792,101,95,103
8,95,559,71,92,105
8,62,933,76,91,105
9,32,2371,76,92,108
8,36,3597,77,104,111
8,70,1301,86,92,104
6,40,5344,88,99,105
9,89,1144,88,92,108
8,33,4627,100,88,105
7,86,2247,108,92,105
9,14,6983,93,99,106
8,43,4233,98,93,104
11,25,3011,81,94,106
10,70,1532,95,92,106
11,67,1642,89,92,109
11,18,6761,88,90,105
11,60,1475,89,92,105
7,77,3773,98,93,104
10,35,4146,104,91,104
13,54,1231,83,94,107
12,19,5715,97,92,106
9,37,5293,97,98,107
12,72,1217,87,97,105
14,44,1623,83,94,109
11,35,4298,99,95,105
11,93,1434,96,95,105
13,16,7009,96,94,104
12,80,1276,94,97,106
11,33,4436,101,100,106
10,89,1886,99,102,108
13,37,2815,93,102,106
13,29,3705,92,101,104
13,54,2280,99,92,105
14,29,3972,96,96,107
12,49,3665,100,96,104
13,46,3959,100,92,106
15,52,2000,90,96,106
13,23,6974,95,100,106
16,54,1859,88,93,106
15,85,1173,90,93,105
15,20,6978,102,96,107
12,56,4075,106,93,105
14,53,3641,99,92,106
20,23,2814,81,93,108
16,33,2831,89,102,105
14,32,5283,102,98,104
13,70,2671,92,101,104
15,100,1588,101,92,105
18,43,1990,87,97,107
14,88,1957,104,96,106
11,61,6184,98,93,102
20,37,2310,88,95,107
20,17,6654,95,89,108
17,98,1000,89,102,106
19,41,3058,92,95,112
14,86,2338,103,98,103
18,50,2342,95,97,107
19,98,1201,88,92,106
17,57,2832,93,98,104
11,86,4608,104,95,102
17,81,1895,97,94,105
16,96,1782,102,94,105
17,74,2056,102,97,103
22,67,1805,95,84,106
20,72,1931,90,91,107
18,88,1731,93,95,105
17,50,3619,100,102,105
16,71,2813,102,98,107
15,53,5818,94,94,105
22,32,4279,97,92,110
16,84,2419,103,99,104
23,59,1777,90,93,106
19,70,2257,101,98,105
19,60,3046,95,96,102
16,81,3224,99,94,102
22,51,2660,98,93,101
20,63,2288,101,98,106
23,67,1635,91,96,105
19,50,3912,99,99,106
19,94,1931,105,94,109
19,90,2564,94,93,106
14,74,6551,98,92,106
20,98,1988,95,93,102
21,90,2104,101,90,105
21,56,3351,95,97,104
22,90,1732,104,93,105
20,64,3449,100,94,104
28,41,2469,89,91,109
25,100,1099,91,94,106
16,100,2447,113,104,105
21,96,2424,95,89,104
16,85,6999,102,99,104
28,93,1051,88,89,107
22,67,3400,95,90,103
18,83,6519,102,98,103
23,100,6897,102,100,107
19,93,7088,112,97,102
22,59,5775,93,95,106
21,100,2062,108,93,103
24,98,1603,97,95,104
22,71,7093,120,92,104
27,89,1467,92,92,107
21,99,4824,117,92,106
26,80,7107,117,94,106
20,86,5197,119,94,103
25,95,1590,99,97,106
25,99,7022,107,105,104
23,99,1639,101,102,105
23,61,6002,111,95,105
26,69,4330,109,91,108
20,97,4622,125,97,103
30,66,1597,90,98,106
24,59,7154,124,96,105
26,97,1662,101,96,106
26,93,3614,110,93,111
26,37,6378,101,97,101
31,89,1527,94,90,103
28,80,4601,115,95,104
21,56,6225,125,101,105
30,54,2490,98,96,104
27,93,5197,114,102,105
29,99,2444,108,91,105
26,86,2897,115,95,102
28,80,3774,105,99,102
32,86,2135,101,90,102
30,89,3827,115,96,106
27,97,2303,102,98,102
33,91,1562,98,89,103
32,37,7017,115,96,108
39,59,5633,105,95,106
34,87,2667,97,94,102
30,73,2558,106,96,106
31,69,2931,97,100,103
32,97,1817,99,94,107
30,93,2206,106,97,107
31,65,2390,98,99,103
31,27,6293,94,104,105
37,64,1822,93,92,103
43,77,5375,104,100,105
37,49,5685,107,100,106
34,92,1119,89,102,107
38,82,1885,92,94,105
35,71,3127,95,101,107
34,64,2514,102,98,106
30,72,2921,109,104,105
36,79,1381,91,100,105
32,88,1790,99,102,102
38,92,1195,89,95,105
34,93,1456,94,101,104
53,100,4009,92,97,106
47,81,3378,91,97,106
36,88,1610,93,100,104
49,71,3899,92,97,108
47,84,3889,97,100,107
36,40,3520,96,105,104
40,100,1660,90,97,110
38,93,1117,89,98,107
37,87,1651,92,103,105
45,28,4728,90,99,109
49,77,3835,91,101,108
46,54,3653,90,100,108
42,24,5043,92,104,105
39,90,1179,89,100,109
43,61,3089,91,104,107
40,73,1816,90,103,108
44,18,7009,91,105,105
45,51,1754,86,96,117
51,47,5762,92,104,111
57,54,6628,91,106,107
44,60,2215,88,101,114
49,96,3113,89,104,111
47,26,6524,90,106,109
41,88,1110,87,100,115
58,75,5601,95,109,111
55,37,7087,90,106,108
40,90,2039,92,108,111
42,93,1434,87,103,114
49,59,3535,87,104,114
49,95,2504,87,103,116
45,49,2891,88,107,112
47,30,7155,92,114,107
43,56,2313,89,108,113
50,57,4669,90,111,111
43,41,2973,90,111,111
45,88,2830,90,113,109
56,74,3917,86,106,114
46,32,3045,87,108,115
49,41,4017,87,109,116
51,34,6195,89,112,111
52,67,3625,87,109,115
41,90,1514,88,111,114
55,94,3253,86,106,118
47,81,1591,84,104,122
46,99,1538,86,103,125
46,90,1794,86,107,121
66,81,5368,88,113,115
43,89,1087,86,108,120
65,63,5806,87,110,119
50,53,3601,87,112,119
43,50,2318,89,115,115
52,100,2537,85,108,122
59,76,4828,88,118,112
47,59,2069,85,111,120
51,77,2836,85,112,120
68,97,4408,85,111,120
52,81,3302,87,114,119
52,68,4084,88,119,114
72,53,6998,84,110,124
48,50,3483,88,116,120
58,61,5015,88,116,120
64,96,4830,90,123,112
45,83,2049,88,117,119
56,96,3772,89,119,118
54,18,4018,81,107,129
47,47,3761,89,123,115
50,56,3618,88,119,119
58,50,5508,88,115,126
67,74,5336,86,118,121
48,35,3767,87,120,120
54,77,3062,84,114,125
49,100,3143,90,128,114
62,48,5649,85,113,128
57,51,6472,92,127,117
53,39,6140,90,125,118
58,49,5173,86,118,123
50,55,2561,85,115,128
72,57,6279,84,113,131
42,86,1662,91,121,129
62,54,4615,82,113,130
77,58,6666,81,117,124
54,26,4557,83,116,129
49,99,2497,83,126,120
0,0,16,338,93,107
4,10,3472,90,101,109
3,26,6831,80,102,107
2,17,3075,106,97,102
4,48,4632,81,97,115
3,36,2194,69,87,104
2,7,6947,61,110,103
3,38,2862,102,87,106
6,26,649,76,97,109
2,45,7048,116,93,103
5,10,5845,69,103,104
2,45,3095,104,109,102
6,7,7220,89,96,108
2,72,4048,129,97,101
2,72,7469,125,103,106
7,9,4006,80,103,109
3,99,6982,86,96,109
6,11,5756,73,103,107
5,66,1565,79,98,105
3,66,3310,112,101,102
4,80,4381,87,97,105
6,70,2476,99,95,109
8,10,6882,92,96,106
4,88,3375,94,95,104
7,44,2824,109,94,108
8,87,662,83,98,107
6,81,2889,92,93,106
8,92,652,77,98,106
8,73,1389,99,97,107
6,41,3846,106,94,102
7,48,3016,95,98,105
9,99,862,79,94,105
6,73,3436,109,101,105
8,71,1910,97,94,106
8,39,5392,91,94,104
10,18,5251,95,101,107
9,80,1173,91,97,106
11,19,4368,86,96,104
11,45,1775,88,97,106
9,33,5151,93,96,103
12,14,6304,87,96,106
10,78,1372,91,98,104
10,36,4358,88,92,104
12,27,3163,85,97,105
9,84,1855,108,102,106
10,50,2362,95,106,105
11,29,4474,100,95,104
11,35,3165,94,99,104
11,33,4141,103,99,104
12,39,3710,91,96,105
12,22,6106,89,96,105
11,46,3828,95,97,105
10,99,2183,93,93,104
12,70,1945,100,95,109
12,50,2799,104,94,105
12,42,3115,102,103,105
14,73,1447,88,94,106
13,73,1693,97,95,104
15,19,6368,95,92,105
12,36,4699,97,97,104
15,25,5010,99,91,106
13,61,2107,99,98,104
14,55,2201,96,100,105
15,35,3567,96,98,105
14,54,3188,101,92,107
14,35,5266,101,91,108
15,35,4290,98,96,105
14,43,3893,96,96,106
18,35,2493,89,97,107
16,55,1677,89,102,107
17,36,3965,101,92,109
14,62,2868,100,99,107
15,94,1454,94,95,103
17,24,6347,104,93,106
17,25,4934,97,100,105
16,39,4135,99,98,108
17,28,4656,100,97,104
15,45,4348,105,96,104
20,24,3684,88,98,105
15,87,2518,101,92,105
18,61,2167,93,94,103
13,73,4163,97,93,105
19,64,2172,99,92,110
11,98,3951,105,97,103
17,29,5421,95,102,103
16,85,2081,99,101,107
14,70,3670,108,99,104
19,61,2481,101,94,107
20,61,1725,90,103,106
21,93,1205,91,93,108
22,64,1557,89,93,105
18,43,4436,99,97,104
17,88,2010,97,99,106
20,51,2793,101,97,109
20,23,7431,97,95,106
19,60,2818,107,95,102
18,32,6867,94,97,103
12,95,3824,105,100,103
14,93,3558,104,97,102
19,72,2483,103,98,107
19,100,1668,95,98,108
24,83,1010,85,97,106
22,39,3429,96,99,106
14,100,6471,101,92,103
23,87,1558,97,90,105
25,46,2135,90,96,105
16,98,6783,102,94,103
15,80,3896,107,98,102
22,41,3756,104,96,103
20,86,1763,100,102,102
23,44,3871,107,91,106
21,95,6191,97,95,106
19,98,2648,94,94,101
25,92,1281,94,93,106
24,95,1462,93,93,107
21,82,6724,113,90,106
21,99,1774,95,101,107
19,98,2480,105,94,102
21,90,2366,102,94,104
23,99,1849,93,92,103
24,98,1901,96,90,105
22,66,6951,114,91,105
15,100,4789,100,102,103
26,87,1623,93,93,105
19,100,5265,113,96,101
27,96,1424,92,92,107
21,100,3605,116,90,106
22,85,6007,114,96,104
28,92,1728,94,88,104
30,69,1328,87,98,106
28,43,6494,117,87,105
29,79,1487,93,95,104
26,72,2215,97,96,104
28,74,5381,111,93,108
25,87,3659,97,97,101
21,99,4701,117,99,105
27,94,5279,119,97,105
26,90,2587,97,94,108
24,78,3667,98,99,105
30,55,2081,93,101,106
22,80,3908,109,99,110
39,98,4250,108,89,107
26,97,2408,111,93,102
29,57,4916,111,94,103
31,48,7275,116,97,102
29,90,2488,99,94,102
31,95,1069,88,99,106
33,55,7165,116,99,101
33,54,5955,96,101,104
28,62,3582,112,96,106
31,75,1905,92,95,106
32,96,3252,96,99,106
31,38,4988,105,97,106
35,98,3270,108,94,109
39,90,5163,114,99,107
28,95,2460,110,99,102
29,44,4253,97,104,103
29,93,2102,109,97,109
30,99,1761,103,96,105
33,74,4329,100,104,104
34,67,4882,112,102,105
35,86,1356,92,95,103
36,100,896,86,96,110
36,78,3838,105,100,106
30,93,3001,111,102,111
40,96,1032,88,88,108
38,94,1155,89,92,107
35,78,2810,102,100,105
31,77,2998,108,105,104
36,82,1548,94,96,107
38,82,1317,89,94,107
38,91,1264,90,95,103
54,73,5226,93,98,105
42,60,3312,92,99,104
63,67,6265,91,97,105
38,95,1147,90,96,108
38,99,1242,90,97,106
40,99,1365,88,97,105
39,97,1857,91,100,105
36,91,1231,91,102,106
40,79,1171,87,97,108
38,35,4840,101,107,105
42,52,1973,88,98,110
40,80,1236,89,99,108
38,94,1084,89,101,106
43,62,2375,90,100,109
43,91,1564,87,97,113
63,50,6836,87,98,114
40,99,1866,90,104,108
37,97,1222,90,104,109
48,25,6656,89,103,109
44,56,2335,88,101,110
39,99,1038,88,101,112
43,91,3194,98,107,114
44,87,1814,87,102,113
40,91,3161,103,110,116
41,76,1941,89,106,109
62,89,4420,87,102,115
39,97,1063,87,105,115
54,72,4253,88,105,111
45,43,2305,87,104,114
41,93,1465,88,106,113
61,57,5468,86,102,117
47,86,2515,87,106,114
57,50,6511,90,110,111
46,70,2506,88,107,113
40,99,1476,89,110,112
49,84,3408,90,112,111
53,78,4440,91,114,110
41,82,1274,87,108,114
52,83,3523,88,110,113
62,79,4502,86,106,118
45,33,5274,91,117,108
68,69,6030,87,110,115
45,48,1648,85,107,118
41,98,1273,87,110,115
42,90,2024,89,115,113
50,50,4501,89,114,114
55,100,3154,86,108,118
63,86,4807,88,113,117
46,57,2186,86,110,118
47,48,2239,87,108,123
50,94,2838,87,112,118
44,77,2150,87,115,115
43,85,1336,88,111,120
47,96,977,81,101,130
45,90,2014,88,113,119
57,71,4044,86,112,121
53,87,3001,87,112,121
44,62,2409,90,118,116
44,97,1676,86,116,117
50,78,2993,87,116,118
42,60,1454,86,118,119
48,28,2812,85,112,123
52,35,5956,89,119,117
77,61,6568,84,106,135
62,100,3823,85,114,122
41,95,2009,92,125,115
71,67,5658,84,111,127
57,85,3253,85,110,129
62,58,5845,87,120,120
59,40,7004,87,120,120
56,67,4150,86,118,122
67,58,5890,84,116,123
59,89,3831,86,118,123
52,78,3630,88,125,116
51,32,7197,92,128,117
39,93,1282,92,124,121
55,90,3261,85,118,126
60,42,3888,79,107,135
48,85,1985,87,115,132
52,99,1609,79,111,128
71,62,6856,88,123,126
68,97,3680,80,112,130
47,70,1990,85,125,117
0,0,1,150,99,101
2,26,5354,101,88,102
1,83,3704,81,101,103
4,29,604,40,82,105
2,13,4251,51,105,103
4,45,5413,77,94,113
4,10,2670,86,91,106
4,7,6505,67,83,104
4,100,500,107,96,109
5,13,5053,114,86,107
5,55,1133,73,100,107
3,23,6511,127,95,105
4,89,627,70,97,105
4,62,3494,104,85,107
4,91,1951,94,101,106
8,12,3804,70,90,109
7,77,808,81,89,109
5,44,2319,95,95,105
7,16,2933,76,94,105
5,41,3272,88,97,105
5,71,2477,97,93,103
4,46,5001,96,103,103
6,20,6075,95,92,104
4,42,7500,128,99,106
6,87,1281,99,97,105
7,69,1070,80,101,105
8,42,2015,92,92,105
8,54,1296,78,95,105
7,70,2712,100,94,108
9,41,2113,82,95,106
9,70,1158,81,91,106
8,33,4408,109,93,105
7,58,2478,103,96,105
8,93,1041,88,96,104
9,44,2209,86,100,105
7,51,3878,97,98,104
11,67,943,79,94,106
9,56,2241,93,94,106
9,68,2102,104,95,105
8,84,1982,105,97,104
10,50,2283,90,98,106
11,73,1153,85,99,106
16,35,1868,84,84,116
10,54,2224,100,95,105
11,44,1975,90,99,105
13,44,1810,87,97,107
12,22,4593,92,101,108
13,24,4056,89,92,105
11,43,3829,104,92,104
13,48,1811,86,98,105
12,50,2188,92,99,104
10,51,3430,104,98,103
13,28,4450,88,99,106
15,18,4394,85,95,107
14,42,2184,86,97,106
12,54,2112,93,104,106
19,15,5844,86,86,114
11,49,4206,99,98,105
13,38,3332,93,100,106
16,21,4410,93,98,109
12,61,2594,99,104,104
11,45,5288,105,95,105
16,50,2348,97,91,106
14,94,1391,96,95,105
16,36,3447,93,94,107
15,33,3748,98,94,102
16,85,1033,86,98,107
